"id","name","type","size","path","maker_date"
441,CV triển khai Sở.pdf,FILE,1137125,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/KẾ HOẠCH - Lao động/KH  về việc Kế hoạch triển khai Chiến lược lao động và việc làm trên địa bàn Thành phố năm 2026, giai đoạn 2026 - 2030/CV triển khai Sở.pdf",2026-07-12 04:23:05.131 +0700
440,document-913.pdf,FILE,0,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/KẾ HOẠCH - Lao động/KH  về việc Kế hoạch triển khai Chiến lược lao động và việc làm trên địa bàn Thành phố năm 2026, giai đoạn 2026 - 2030/document-913.pdf",2026-07-12 04:23:05.095 +0700
1277,"KH Chiến lược kao động và việc làm năm 2026, GĐ 2026-2030.doc",FILE,103424,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/KẾ HOẠCH - Lao động/KH  về việc Kế hoạch triển khai Chiến lược lao động và việc làm trên địa bàn Thành phố năm 2026, giai đoạn 2026 - 2030/KH Chiến lược kao động và việc làm năm 2026, GĐ 2026-2030.doc",2026-07-13 00:30:45.471 +0700
1278,KH TRIEN KHAI CHIEN LUOC LAO DONG VA VIEC LAM.docx,FILE,52311,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/KẾ HOẠCH - Lao động/KH  về việc Kế hoạch triển khai Chiến lược lao động và việc làm trên địa bàn Thành phố năm 2026, giai đoạn 2026 - 2030/KH TRIEN KHAI CHIEN LUOC LAO DONG VA VIEC LAM.docx",2026-07-13 00:31:11.615 +0700
1279,KH TRIEN KHAI CHIEN LUOC LAO DONG VA VIEC LAM.pdf,FILE,811248,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/KẾ HOẠCH - Lao động/KH  về việc Kế hoạch triển khai Chiến lược lao động và việc làm trên địa bàn Thành phố năm 2026, giai đoạn 2026 - 2030/KH TRIEN KHAI CHIEN LUOC LAO DONG VA VIEC LAM.pdf",2026-07-13 00:31:23.807 +0700
1280,QD VE BAN HANH TRIEN KHAI HIEN LUOC LAO DONG VA VIEC LAM.pdf,FILE,541882,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/KẾ HOẠCH - Lao động/KH  về việc Kế hoạch triển khai Chiến lược lao động và việc làm trên địa bàn Thành phố năm 2026, giai đoạn 2026 - 2030/QD VE BAN HANH TRIEN KHAI HIEN LUOC LAO DONG VA VIEC LAM.pdf",2026-07-13 00:31:49.658 +0700
1281,TT.doc,FILE,53760,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/KẾ HOẠCH - Lao động/KH  về việc Kế hoạch triển khai Chiến lược lao động và việc làm trên địa bàn Thành phố năm 2026, giai đoạn 2026 - 2030/TT.doc",2026-07-13 00:32:01.641 +0700
1308,"292-VP_0002.docx",FILE,7645,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/KẾ HOẠCH - Lao động/Tuyên truyền ccho 50 người sau cai/292-VP_0002.docx,2026-07-13 00:44:25.020 +0700
1309,"292-VP_0002.pdf",FILE,420488,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/KẾ HOẠCH - Lao động/Tuyên truyền ccho 50 người sau cai/292-VP_0002.pdf,2026-07-13 00:44:37.196 +0700
1877,"02_-_14052026_-_TBKL_ve_an_sinh_xa_hoi_nhan_ky_niem_50_nam_TP_mang_ten_Bac_signed.pdf",FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/02_-_14052026_-_TBKL_ve_an_sinh_xa_hoi_nhan_ky_niem_50_nam_TP_mang_ten_Bac_signed.pdf,2026-07-13 03:04:12.915 +0700
1876,"0. CV gửi Sở ngành góp ý kiến.signed.signed.signed (1).pdf",FILE,1007389,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/0. CV gửi Sở ngành góp ý kiến.signed.signed.signed (1).pdf,2026-07-13 03:04:00.996 +0700
1882,"10464_0001.pdf",FILE,1693775,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/10464_0001.pdf,2026-07-13 03:05:13.503 +0700
1883,"108186_-_CV_ve_thuc_hien_quan_triet_thuc_hien_TB_so_2517_cua_Cuc_chinh_tri_Quan_khu_7_(1).docx",FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/108186_-_CV_ve_thuc_hien_quan_triet_thuc_hien_TB_so_2517_cua_Cuc_chinh_tri_Quan_khu_7_(1).docx,2026-07-13 03:05:25.490 +0700
1884,"108186_-_CV_ve_thuc_hien_quan_triet_thuc_hien_TB_so_2517_cua_Cuc_chinh_tri_Quan_khu_7_(1)_signed.pdf",FILE,509872,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/108186_-_CV_ve_thuc_hien_quan_triet_thuc_hien_TB_so_2517_cua_Cuc_chinh_tri_Quan_khu_7_(1)_signed.pdf,2026-07-13 03:06:05.593 +0700
1885,"120635_-_CV_ve_Phap_lenh_sua_doi,_bo_sung_phap_lenh_uu_dai_nguoi_co_cong_voi_cach_mang_signed.pdf",FILE,968639,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/120635_-_CV_ve_Phap_lenh_sua_doi,_bo_sung_phap_lenh_uu_dai_nguoi_co_cong_voi_cach_mang_signed.pdf",2026-07-13 03:06:17.615 +0700
1887,"121940C_kem_QD_bskp_50nam_TP_mangten_HCM_signed.pdf",FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/121940C_kem_QD_bskp_50nam_TP_mangten_HCM_signed.pdf,2026-07-13 03:06:42.382 +0700
1886,"121940C_QD_bskp_50nam_TP_mangten_HCM_signed.pdf",FILE,799385,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/121940C_QD_bskp_50nam_TP_mangten_HCM_signed.pdf,2026-07-13 03:06:30.185 +0700
1888,"123025_-_CV_ve_trien_khai_NQ_10_signed (1).pdf",FILE,1126536,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/123025_-_CV_ve_trien_khai_NQ_10_signed (1).pdf,2026-07-13 03:06:54.378 +0700
1889,"15.6.2026 Cv gửi X Củ Chi và P Bình Thạnh về MTP (BTXH trình ký).doc",FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/15.6.2026 Cv gửi X Củ Chi và P Bình Thạnh về MTP (BTXH trình ký).doc,2026-07-13 03:07:06.287 +0700
1898,"15.6.2026 Cv gửi X Củ Chi và P Bình Thạnh về MTP (trình ký).signed.signed.signed.pdf",FILE,872905,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/15.6.2026 Cv gửi X Củ Chi và P Bình Thạnh về MTP (trình ký).signed.signed.signed.pdf,2026-07-13 03:14:33.040 +0700
1890,"1753_-_CV_ve_viec_lanh_dao_chi_dao_thuc_hien_cong_tac_ho_tro_xoa_nha_tam,_nha_dot_nat_signed.pdf",FILE,967224,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/1753_-_CV_ve_viec_lanh_dao_chi_dao_thuc_hien_cong_tac_ho_tro_xoa_nha_tam,_nha_dot_nat_signed.pdf",2026-07-13 03:08:14.823 +0700
1881,"1.Tờ trình bãi bỏ QĐ 19 BD (1).docx",FILE,42606,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/1.Tờ trình bãi bỏ QĐ 19 BD (1).docx,2026-07-13 03:05:01.202 +0700
1878,"1-To trinh đề nghị ban hanh NQ chi phi quan ly 11-5-2026.doc",FILE,143360,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/1-To trinh đề nghị ban hanh NQ chi phi quan ly 11-5-2026.doc,2026-07-13 03:04:24.914 +0700
1879,"1-To trinh đề nghị ban hanh NQ chi phi quan ly 11-5-2026.pdf",FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/1-To trinh đề nghị ban hanh NQ chi phi quan ly 11-5-2026.pdf,2026-07-13 03:04:37.002 +0700
1880,"1. TỜ TRÌNH gửi UBND Thành phố bãi bỏ 02 QD (2).docx",FILE,44120,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/1. TỜ TRÌNH gửi UBND Thành phố bãi bỏ 02 QD (2).docx,2026-07-13 03:04:49.390 +0700
1892,"2063 UBND-NCPC (1).pdf",FILE,474610,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/2063 UBND-NCPC (1).pdf,2026-07-13 03:10:16.747 +0700
1893,"24.3._du__thao_ke_hoach_le_2026_(3)_signed.pdf",FILE,1150641,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/24.3._du__thao_ke_hoach_le_2026_(3)_signed.pdf,2026-07-13 03:10:28.697 +0700
1894,"2732QD_0001_signed.pdf",FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/2732QD_0001_signed.pdf,2026-07-13 03:10:40.872 +0700
1891,"2-Dự thảo Nghị Quyết HĐND - TPHCM 11-5-2026.docx",FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/2-Dự thảo Nghị Quyết HĐND - TPHCM 11-5-2026.docx,2026-07-13 03:08:26.747 +0700
1900,"2. QUYẾT ĐỊNH bãi bỏ của UBND BRVT (1).docx",FILE,33526,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/2. QUYẾT ĐỊNH bãi bỏ của UBND BRVT (1).docx,2026-07-13 03:14:57.406 +0700
1899,"2. QUYẾT ĐỊNH bãi bỏ QĐ 19 BD (1).docx",FILE,33106,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/2. QUYẾT ĐỊNH bãi bỏ QĐ 19 BD (1).docx,2026-07-13 03:14:45.543 +0700
1897,"3265-Quyet dinh thu hoi dieu duong cua phuong Xuan Hoa.signed.signed.signed.pdf",FILE,598219,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/3265-Quyet dinh thu hoi dieu duong cua phuong Xuan Hoa.signed.signed.signed.pdf,2026-07-13 03:11:12.604 +0700
1901,"3266-Quyet dinh dieu duong cua phuong Xuan Hoa.signed.signed.signed.pdf",FILE,596690,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/3266-Quyet dinh dieu duong cua phuong Xuan Hoa.signed.signed.signed.pdf,2026-07-13 03:15:17.511 +0700
1896,"32-qdttg.signed bai bo QD 20.pdf",FILE,289655,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/32-qdttg.signed bai bo QD 20.pdf,2026-07-13 03:11:05.681 +0700
1902,"330_TB-VPCP_25062026.docx",FILE,26444,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/330_TB-VPCP_25062026.docx,2026-07-13 03:15:29.423 +0700
1903,"382cvtu_dadongdau.pdf",FILE,1443236,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/382cvtu_dadongdau.pdf,2026-07-13 03:15:46.503 +0700
1895,"3. Thong bao ket luan HN rut kinh nghiem - CT.pdf",FILE,5995729,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/3. Thong bao ket luan HN rut kinh nghiem - CT.pdf,2026-07-13 03:10:53.647 +0700
1904,"4399-Quyet dinh tro cap tho cung liet si Nguyen Thanh Dai.signed.signed.signed.pdf",FILE,729952,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/4399-Quyet dinh tro cap tho cung liet si Nguyen Thanh Dai.signed.signed.signed.pdf,2026-07-13 03:16:27.620 +0700
1905,"5.CV lay y kien don vi bai bo.signed.signed.pdf",FILE,614213,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/5.CV lay y kien don vi bai bo.signed.signed.pdf,2026-07-13 03:16:39.563 +0700
1906,"77 UBND (1).pdf",FILE,543093,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/77 UBND (1).pdf,2026-07-13 03:16:51.455 +0700
1907,"824a-UBND.signed (1).pdf",FILE,2239310,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/824a-UBND.signed (1).pdf,2026-07-13 03:17:03.836 +0700
1908,"824a-UBND.signed.pdf",FILE,2239310,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/824a-UBND.signed.pdf,2026-07-13 03:17:16.000 +0700
1909,"87586C.pdf",FILE,753584,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/87586C.pdf,2026-07-13 03:17:42.276 +0700
1910,"922-SNV-KHTC.pdf",FILE,561767,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/922-SNV-KHTC.pdf,2026-07-13 03:18:22.163 +0700
1911,"96707_-_KH_ve_to_chuc_Doan_dai_bieu_vieng_cac_nghia_trang_nhan_79_nam_TBLS.docx",FILE,65479,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/96707_-_KH_ve_to_chuc_Doan_dai_bieu_vieng_cac_nghia_trang_nhan_79_nam_TBLS.docx,2026-07-13 03:18:34.102 +0700
2288,"96707_-_KH_ve_to_chuc_Doan_dai_bieu_vieng_cac_nghia_trang_nhan_79_nam_TBLS_signed.pdf",FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/96707_-_KH_ve_to_chuc_Doan_dai_bieu_vieng_cac_nghia_trang_nhan_79_nam_TBLS_signed.pdf,2026-07-13 08:14:42.461 +0700
2289,"975 TTr VHXH 22.6.2026 về Kế hoạch tổ chức các hoạt động nhân Kỷ niệm 79 năm Ngày Thương binh - Liệt sĩ.signed.pdf",FILE,104463,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/975 TTr VHXH 22.6.2026 về Kế hoạch tổ chức các hoạt động nhân Kỷ niệm 79 năm Ngày Thương binh - Liệt sĩ.signed.pdf,2026-07-13 08:15:18.051 +0700
1912,"99107_-_KH_ve_to_chuc_hop_mat_NCC_tieu_bieu_nhan_79_nam_TBLS.docx",FILE,58711,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/99107_-_KH_ve_to_chuc_hop_mat_NCC_tieu_bieu_nhan_79_nam_TBLS.docx,2026-07-13 03:20:29.235 +0700
1913,"99107_-_KH_ve_to_chuc_hop_mat_NCC_tieu_bieu_nhan_79_nam_TBLS_signed.pdf",FILE,555429,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/99107_-_KH_ve_to_chuc_hop_mat_NCC_tieu_bieu_nhan_79_nam_TBLS_signed.pdf,2026-07-13 03:20:41.546 +0700
1914,BC TONG KET THI HANH PL NQ TY LE PHI.signed.signed (1).pdf,FILE,648924,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/BC TONG KET THI HANH PL NQ TY LE PHI.signed.signed (1).pdf,2026-07-13 03:21:07.412 +0700
2290,BC TONG KET THI HANH PL NQ TY LE PHI.signed.signed.pdf,FILE,648924,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/BC TONG KET THI HANH PL NQ TY LE PHI.signed.signed.pdf,2026-07-13 08:16:01.587 +0700
1915,BCTT  - VHXH 50 năm mang tên Bác.signed.signed (1).pdf,FILE,925295,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/BCTT  - VHXH 50 năm mang tên Bác.signed.signed (1).pdf,2026-07-13 03:22:30.516 +0700
1916,BCTT  - VHXH 50 năm mang tên Bác.signed.signed.pdf,FILE,925295,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/BCTT  - VHXH 50 năm mang tên Bác.signed.signed.pdf,2026-07-13 03:22:56.358 +0700
1917,Bieu mau so 01 qua le 27 -7.xls,FILE,574976,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Bieu mau so 01 qua le 27 -7.xls,2026-07-13 03:23:08.742 +0700
1918,Bieu mau so 02 qua le 27-7.xls,FILE,573952,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Bieu mau so 02 qua le 27-7.xls,2026-07-13 03:23:20.671 +0700
1919,Bieu mau so 03 qua le 27 -7.xls,FILE,574976,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Bieu mau so 03 qua le 27 -7.xls,2026-07-13 03:23:32.901 +0700
1920,Bieu mau so 04 qua le 27-7.xls,FILE,574976,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Bieu mau so 04 qua le 27-7.xls,2026-07-13 03:24:13.564 +0700
1921,Bieu mau so 05 qua le 277.xls,FILE,611840,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Bieu mau so 05 qua le 277.xls,2026-07-13 03:24:39.444 +0700
1930,Công văn gửi UBND các xã (báo cáo các đối tượng là Công an nhân dân hưởng HT theo QĐ 53 và QĐ 62).signed.signed.signed.signed.pdf,FILE,590577,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Công văn gửi UBND các xã (báo cáo các đối tượng là Công an nhân dân hưởng HT theo QĐ 53 và QĐ 62).signed.signed.signed.signed.pdf,2026-07-13 03:28:29.581 +0700
1922,CV 11635 - Huong dan tang qua le 27 thang 7 nam 2026.pdf,FILE,575984,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/CV 11635 - Huong dan tang qua le 27 thang 7 nam 2026.pdf,2026-07-13 03:25:19.768 +0700
1923,CV 11779- ra soat nha o than nhan liet si.pdf,FILE,1015935,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/CV 11779- ra soat nha o than nhan liet si.pdf,2026-07-13 03:25:39.933 +0700
1924,CV 1271 Cuc Nguoi co cong.pdf,FILE,1141092,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/CV 1271 Cuc Nguoi co cong.pdf,2026-07-13 03:26:19.959 +0700
1925,CV 265 đề nghị hỗ trợ khảo sát thống kê NN F2.pdf,FILE,12029623,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/CV 265 đề nghị hỗ trợ khảo sát thống kê NN F2.pdf,2026-07-13 03:26:33.415 +0700
1958,cv_de_nghi_gop_y_dt_nq_quy_ding_tl_chi_phi_quan_ly.signed.signed.pdf,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/cv_de_nghi_gop_y_dt_nq_quy_ding_tl_chi_phi_quan_ly.signed.signed.pdf,2026-07-13 03:39:17.848 +0700
1926,CV gop y các Sở.signed.signed.signed.signed.pdf,FILE,1039439,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/CV gop y các Sở.signed.signed.signed.signed.pdf,2026-07-13 03:27:13.278 +0700
1928,CV_GUI168PXSL_KH149.signed.signed.signed.pdf,FILE,655436,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/CV_GUI168PXSL_KH149.signed.signed.signed.pdf,2026-07-13 03:27:51.326 +0700
1959,cv_nop BCQT NAM 2025 L2.signed.signed.pdf,FILE,595872,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/cv_nop BCQT NAM 2025 L2.signed.signed.pdf,2026-07-13 03:39:44.180 +0700
1929,CV_ra soat thong nhat so lieu ky niem 79 năm ngày TBLS.signed.signed.pdf,FILE,656855,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/CV_ra soat thong nhat so lieu ky niem 79 năm ngày TBLS.signed.signed.pdf,2026-07-13 03:28:17.457 +0700
1927,CV trien khai.signed.signed.signed.signed.pdf,FILE,1236505,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/CV trien khai.signed.signed.signed.signed.pdf,2026-07-13 03:27:39.224 +0700
1960,document (33).pdf,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/document (33).pdf,2026-07-13 03:39:56.143 +0700
2295,document (34).pdf,FILE,73030,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/document (34).pdf,2026-07-13 08:30:55.321 +0700
1931,Du thao - KH vieng nghia trang 27-7 (trinh).docx,FILE,65550,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Du thao - KH vieng nghia trang 27-7 (trinh).docx,2026-07-13 03:29:09.189 +0700
1932,"Du_thao_TBKL__KH_bc_10-3,_30-4,_1-5_MC_sua_signed.pdf",FILE,1159410,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Du_thao_TBKL__KH_bc_10-3,_30-4,_1-5_MC_sua_signed.pdf",2026-07-13 03:29:21.148 +0700
1933,Kem QD 3265 -Danh sach thu hoi dieu duong cua phuong Xuan Hoa nam 2026..signed.signed.signed.pdf,FILE,683550,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Kem QD 3265 -Danh sach thu hoi dieu duong cua phuong Xuan Hoa nam 2026..signed.signed.signed.pdf,2026-07-13 03:29:33.257 +0700
1934,Kem QD 3266 -Danh sach dieu duong cua phuong Xuan Hoa nam 2026.signed.signed.signed.pdf,FILE,682304,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Kem QD 3266 -Danh sach dieu duong cua phuong Xuan Hoa nam 2026.signed.signed.signed.pdf,2026-07-13 03:29:46.031 +0700
1935,Kem to trinh du toan kinh phi vieng nghia trang 27-7.signed.pdf,FILE,432784,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Kem to trinh du toan kinh phi vieng nghia trang 27-7.signed.pdf,2026-07-13 03:30:11.892 +0700
2291,Nghị quyết 50 năm mang tên Bác (2).signed (1).pdf,FILE,962618,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Nghị quyết 50 năm mang tên Bác (2).signed (1).pdf,2026-07-13 08:16:45.731 +0700
2292,Nghị quyết 50 năm mang tên Bác (2).signed (2).pdf,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Nghị quyết 50 năm mang tên Bác (2).signed (2).pdf,2026-07-13 08:29:25.111 +0700
1936,Nghị quyết 50 năm mang tên Bác (2).signed.pdf,FILE,962618,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Nghị quyết 50 năm mang tên Bác (2).signed.pdf,2026-07-13 03:31:49.493 +0700
2293,Phiếu trình chứng thực NQ hỗ trợ 50 năm.signed.signed.signed.pdf,FILE,539209,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Phiếu trình chứng thực NQ hỗ trợ 50 năm.signed.signed.signed.pdf,2026-07-13 08:29:53.648 +0700
1961,phieu trinh duyet quyet dinh thu hoi dieu duong xa Hung Long.signed.signed.pdf,FILE,508747,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/phieu trinh duyet quyet dinh thu hoi dieu duong xa Hung Long.signed.signed.pdf,2026-07-13 03:41:04.526 +0700
1939,Phụ lục 01- Kết quả thực hiện (1).pdf,FILE,284541,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Phụ lục 01- Kết quả thực hiện (1).pdf,2026-07-13 03:33:36.148 +0700
2294,Phụ lục 01- Kết quả thực hiện.pdf,FILE,283936,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Phụ lục 01- Kết quả thực hiện.pdf,2026-07-13 08:30:06.135 +0700
1940,Phụ lục 02- Định mức chi tại Sở Nội vụ.pdf,FILE,552228,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Phụ lục 02- Định mức chi tại Sở Nội vụ.pdf,2026-07-13 03:34:30.195 +0700
1941,Phụ lục 03- Định mức chi tại Sở Tài chính.pdf,FILE,528101,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Phụ lục 03- Định mức chi tại Sở Tài chính.pdf,2026-07-13 03:34:42.074 +0700
1942,Phụ lục 04-Hệ số điều chỉnh.pdf,FILE,273287,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Phụ lục 04-Hệ số điều chỉnh.pdf,2026-07-13 03:34:54.225 +0700
1943,Phụ lục 05- Bảng tính chi phí quản lý cấp xã.pdf,FILE,563842,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Phụ lục 05- Bảng tính chi phí quản lý cấp xã.pdf,2026-07-13 03:35:20.261 +0700
1937,PHU LUC BANG TONG KET THI HANH PL.signed (1).pdf,FILE,460288,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/PHU LUC BANG TONG KET THI HANH PL.signed (1).pdf,2026-07-13 03:32:01.846 +0700
1938,PHU LUC BANG TONG KET THI HANH PL.signed.pdf,FILE,460288,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/PHU LUC BANG TONG KET THI HANH PL.signed.pdf,2026-07-13 03:32:42.009 +0700
1944,Phụ lục.xlsx,FILE,11466,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/Phụ lục.xlsx,2026-07-13 03:35:44.590 +0700
1948,QĐ 19 PHÂN CẤP (1).pdf,FILE,1236492,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/QĐ 19 PHÂN CẤP (1).pdf,2026-07-13 03:36:46.856 +0700
1945,QD 2160.pdf,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/QD 2160.pdf,2026-07-13 03:35:56.546 +0700
1946,QD 6224.pdf,FILE,356266,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/QD 6224.pdf,2026-07-13 03:36:22.359 +0700
1947,QUY DINH KEM THEO QD 6224.pdf,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/QUY DINH KEM THEO QD 6224.pdf,2026-07-13 03:36:34.697 +0700
1949,TH_KH149_NCC_PX.xlsx,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Người có công/TH_KH149_NCC_PX.xlsx,2026-07-13 03:36:58.741 +0700
